id,createTime,createDate,serviceFirstTime,serviceFirstDate,serviceLastTime,serviceLastDate,serviceUnitTime,x,y
234,1662640800,2022/9/8 20:40,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,1960,-25127
235,1662640800,2022/9/8 20:40,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,-13120,-6477
236,1662641100,2022/9/8 20:45,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,90,16429,-2542
237,1662641700,2022/9/8 20:55,1662796800,2022/9/10 16:00,1662800400,2022/9/10 17:00,60,12537,-28883
238,1662641700,2022/9/8 20:55,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,90,-2057,-9319
239,1662642300,2022/9/8 21:05,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,60,-2473,-11847
240,1662642300,2022/9/8 21:05,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,120,8898,77
241,1662642600,2022/9/8 21:10,1662782400,2022/9/10 12:00,1662786000,2022/9/10 13:00,120,-7416,12140
242,1662642600,2022/9/8 21:10,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,90,-4287,-12167
243,1662643800,2022/9/8 21:30,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,90,-13359,-3743
244,1662643800,2022/9/8 21:30,1662800400,2022/9/10 17:00,1662804000,2022/9/10 18:00,90,-1097,-18187
245,1662644400,2022/9/8 21:40,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,4556,-25380
246,1662644700,2022/9/8 21:45,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,-3736,-10601
247,1662645000,2022/9/8 21:50,1662804000,2022/9/10 18:00,1662807600,2022/9/10 19:00,60,-121,-18578
248,1662645600,2022/9/8 22:00,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,6386,-19187
249,1662645600,2022/9/8 22:00,1662782400,2022/9/10 12:00,1662786000,2022/9/10 13:00,60,-7576,820
250,1662645900,2022/9/8 22:05,1662782400,2022/9/10 12:00,1662793200,2022/9/10 15:00,120,-9590,6617
251,1662645900,2022/9/8 22:05,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,120,16826,4068
252,1662646200,2022/9/8 22:10,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,120,10408,2978
253,1662646800,2022/9/8 22:20,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,90,-12184,-31383
254,1662646800,2022/9/8 22:20,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,90,-19509,-5542
255,1662647400,2022/9/8 22:30,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,90,24682,-12976
256,1662647400,2022/9/8 22:30,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,90,-16976,-8311
257,1662648300,2022/9/8 22:45,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,7471,-14266
258,1662648900,2022/9/8 22:55,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,90,11954,-8820
259,1662649200,2022/9/8 23:00,1662782400,2022/9/10 12:00,1662786000,2022/9/10 13:00,60,3614,-8137
260,1662649500,2022/9/8 23:05,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,60,-11535,-7797
261,1662649500,2022/9/8 23:05,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,90,-171,-20795
262,1662649800,2022/9/8 23:10,1662804000,2022/9/10 18:00,1662807600,2022/9/10 19:00,60,-3504,-14857
263,1662650400,2022/9/8 23:20,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,60,-1638,-17789
264,1662650700,2022/9/8 23:25,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,553,-19532
265,1662651000,2022/9/8 23:30,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,3756,-6042
266,1662651300,2022/9/8 23:35,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,90,5288,-2560
267,1662651300,2022/9/8 23:35,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,-6555,-11626
268,1662651600,2022/9/8 23:40,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,60,14132,-4407
269,1662651900,2022/9/8 23:45,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,60,-7605,7032
270,1662652200,2022/9/8 23:50,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,60,-7605,7032
271,1662652500,2022/9/8 23:55,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,4782,-6284
272,1662653400,2022/9/9 0:10,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,-9712,-812
273,1662654300,2022/9/9 0:25,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,60,14350,-2405
274,1662654600,2022/9/9 0:30,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-2142,-5356
275,1662655200,2022/9/9 0:40,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,4744,-24292
276,1662655800,2022/9/9 0:50,1662782400,2022/9/10 12:00,1662793200,2022/9/10 15:00,90,-18958,-13348
277,1662657000,2022/9/9 1:10,1662782400,2022/9/10 12:00,1662786000,2022/9/10 13:00,120,6058,-10694
278,1662661800,2022/9/9 2:30,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,90,-2408,-2640
279,1662666900,2022/9/9 3:55,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,90,6844,-8887
280,1662669900,2022/9/9 4:45,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,90,9552,1961
281,1662676200,2022/9/9 6:30,1662796800,2022/9/10 16:00,1662800400,2022/9/10 17:00,60,-16303,2621
282,1662678900,2022/9/9 7:15,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,-745,-16219
283,1662679800,2022/9/9 7:30,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,60,-1534,-2742
284,1662680400,2022/9/9 7:40,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,120,10652,-27414
285,1662680700,2022/9/9 7:45,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,120,-3730,-12662
286,1662681000,2022/9/9 7:50,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,60,-3002,-10196
287,1662681600,2022/9/9 8:00,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,90,-18216,-10048
288,1662681900,2022/9/9 8:05,1662807600,2022/9/10 19:00,1662811200,2022/9/10 20:00,90,16742,-2964
289,1662681900,2022/9/9 8:05,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,2947,873
290,1662681900,2022/9/9 8:05,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,90,2948,-22392
291,1662682200,2022/9/9 8:10,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,24505,-13921
292,1662682200,2022/9/9 8:10,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,90,-3153,-22880
293,1662682200,2022/9/9 8:10,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,-15133,-7902
294,1662682500,2022/9/9 8:15,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,60,-3002,-10196
295,1662683100,2022/9/9 8:25,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,-6905,-8796
296,1662683100,2022/9/9 8:25,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,60,-16579,-7123
297,1662683400,2022/9/9 8:30,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-3858,-11853
298,1662683700,2022/9/9 8:35,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,90,-16579,-7123
299,1662683700,2022/9/9 8:35,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,120,-4157,-6096
300,1662683700,2022/9/9 8:35,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,11289,24
301,1662684000,2022/9/9 8:40,1662782400,2022/9/10 12:00,1662786000,2022/9/10 13:00,90,-3161,-22870
302,1662684000,2022/9/9 8:40,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,60,23370,-12054
303,1662684300,2022/9/9 8:45,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,-5296,-5225
304,1662684600,2022/9/9 8:50,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,120,1960,-18799
305,1662684600,2022/9/9 8:50,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,90,-5323,-23146
306,1662684600,2022/9/9 8:50,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,90,3355,-24149
307,1662684600,2022/9/9 8:50,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,-6792,-24932
308,1662685200,2022/9/9 9:00,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,60,4671,-11002
309,1662685200,2022/9/9 9:00,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,3531,-8097
310,1662685200,2022/9/9 9:00,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,90,-1902,-2168
311,1662685500,2022/9/9 9:05,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,60,-24396,-2227
312,1662685500,2022/9/9 9:05,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,90,-1256,-15682
313,1662686100,2022/9/9 9:15,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,60,12093,654
314,1662686100,2022/9/9 9:15,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,90,-20472,-6679
315,1662686700,2022/9/9 9:25,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,90,4490,-179
316,1662686700,2022/9/9 9:25,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,90,-12546,6333
317,1662687000,2022/9/9 9:30,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,120,-7404,-20391
318,1662687000,2022/9/9 9:30,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,90,-12546,6333
319,1662687000,2022/9/9 9:30,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,12415,8817
320,1662687300,2022/9/9 9:35,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,10901,-24
321,1662687300,2022/9/9 9:35,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,60,-8323,-2129
322,1662687300,2022/9/9 9:35,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,-8323,-2129
323,1662687600,2022/9/9 9:40,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,90,-2098,-2500
324,1662687900,2022/9/9 9:45,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,90,15832,8183
325,1662688200,2022/9/9 9:50,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,90,-9272,12457
326,1662688500,2022/9/9 9:55,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,20971,-16780
327,1662688500,2022/9/9 9:55,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,6688,-10365
328,1662688800,2022/9/9 10:00,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,90,5483,-7676
329,1662688800,2022/9/9 10:00,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,60,-379,-903
330,1662688800,2022/9/9 10:00,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,90,6595,-9193
331,1662688800,2022/9/9 10:00,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,60,-6406,-16358
332,1662689100,2022/9/9 10:05,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,90,-3405,-1325
333,1662689100,2022/9/9 10:05,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,90,13174,8709
334,1662689400,2022/9/9 10:10,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,7480,-6993
335,1662689400,2022/9/9 10:10,1662796800,2022/9/10 16:00,1662800400,2022/9/10 17:00,90,2228,-38055
336,1662689400,2022/9/9 10:10,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,90,19739,-8208
337,1662689400,2022/9/9 10:10,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,90,10448,-22046
338,1662689400,2022/9/9 10:10,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,60,14585,-15609
339,1662689700,2022/9/9 10:15,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,6464,-5702
340,1662689700,2022/9/9 10:15,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,-1145,-10664
341,1662690000,2022/9/9 10:20,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,90,5635,-4073
342,1662690000,2022/9/9 10:20,1662782400,2022/9/10 12:00,1662793200,2022/9/10 15:00,90,-14106,5178
343,1662690000,2022/9/9 10:20,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,-755,-22967
344,1662690300,2022/9/9 10:25,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,120,3631,-8008
345,1662690300,2022/9/9 10:25,1662782400,2022/9/10 12:00,1662786000,2022/9/10 13:00,60,15652,-13083
346,1662690300,2022/9/9 10:25,1662782400,2022/9/10 12:00,1662793200,2022/9/10 15:00,90,-3425,-10788
347,1662690900,2022/9/9 10:35,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,90,-12918,-8520
348,1662690900,2022/9/9 10:35,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,120,-15890,-10811
349,1662690900,2022/9/9 10:35,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,60,6464,-5702
350,1662690900,2022/9/9 10:35,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,7377,-10052
351,1662690900,2022/9/9 10:35,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,120,20695,-7407
352,1662691200,2022/9/9 10:40,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,19313,-5573
353,1662691200,2022/9/9 10:40,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-10747,-6018
354,1662691200,2022/9/9 10:40,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,90,-6094,-8322
355,1662691200,2022/9/9 10:40,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,120,5582,-3101
356,1662691500,2022/9/9 10:45,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,90,-8838,-9561
357,1662691500,2022/9/9 10:45,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,-9042,10234
358,1662691500,2022/9/9 10:45,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,90,-17182,-27376
359,1662691500,2022/9/9 10:45,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,90,3257,-35921
360,1662691800,2022/9/9 10:50,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,-13862,8461
361,1662692100,2022/9/9 10:55,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,90,12549,13036
362,1662692100,2022/9/9 10:55,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,120,50,-2768
363,1662692100,2022/9/9 10:55,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-1314,-7635
364,1662692400,2022/9/9 11:00,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,90,11363,-26223
365,1662692400,2022/9/9 11:00,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,120,-5045,5555
366,1662692700,2022/9/9 11:05,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,120,-5045,5555
367,1662692700,2022/9/9 11:05,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,90,11590,-8408
368,1662693000,2022/9/9 11:10,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,90,-3002,-10196
369,1662693000,2022/9/9 11:10,1662796800,2022/9/10 16:00,1662800400,2022/9/10 17:00,90,3989,-8607
370,1662693000,2022/9/9 11:10,1662782400,2022/9/10 12:00,1662793200,2022/9/10 15:00,60,-4269,-12823
371,1662693300,2022/9/9 11:15,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,-16840,-4985
372,1662693300,2022/9/9 11:15,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-24465,-12544
373,1662693300,2022/9/9 11:15,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,120,-2122,-9636
374,1662693300,2022/9/9 11:15,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,60,371,-5440
375,1662693300,2022/9/9 11:15,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,90,17791,-12796
376,1662693600,2022/9/9 11:20,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,90,14065,9045
377,1662693600,2022/9/9 11:20,1662796800,2022/9/10 16:00,1662800400,2022/9/10 17:00,60,7523,-12122
378,1662693900,2022/9/9 11:25,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,-5735,-18481
379,1662693900,2022/9/9 11:25,1662782400,2022/9/10 12:00,1662793200,2022/9/10 15:00,90,-2444,-3002
380,1662693900,2022/9/9 11:25,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,90,4549,-12074
381,1662693900,2022/9/9 11:25,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,90,-5500,-5637
382,1662694200,2022/9/9 11:30,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,120,5992,-24463
383,1662694200,2022/9/9 11:30,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,2025,-8488
384,1662694200,2022/9/9 11:30,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,90,10185,-27748
385,1662694800,2022/9/9 11:40,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,120,-13617,-32580
386,1662694800,2022/9/9 11:40,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,120,3094,-22824
387,1662694800,2022/9/9 11:40,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,90,13827,9077
388,1662694800,2022/9/9 11:40,1662782400,2022/9/10 12:00,1662793200,2022/9/10 15:00,60,-4612,-24084
389,1662694800,2022/9/9 11:40,1662796800,2022/9/10 16:00,1662800400,2022/9/10 17:00,60,-22492,-9070
390,1662695700,2022/9/9 11:55,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,60,-7132,9119
391,1662695700,2022/9/9 11:55,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,5992,-24463
392,1662696000,2022/9/9 12:00,1662804000,2022/9/10 18:00,1662807600,2022/9/10 19:00,60,9803,-13326
393,1662696000,2022/9/9 12:00,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,90,242,-25269
394,1662696000,2022/9/9 12:00,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,17166,-8804
395,1662696000,2022/9/9 12:00,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,120,-15420,-31771
396,1662696300,2022/9/9 12:05,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,-2425,-22379
397,1662696300,2022/9/9 12:05,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,60,-1075,-2920
398,1662696300,2022/9/9 12:05,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,60,11126,3689
399,1662696300,2022/9/9 12:05,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,90,-6299,-5245
400,1662696300,2022/9/9 12:05,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,18487,2636
401,1662696600,2022/9/9 12:10,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,90,-15806,-6536
402,1662696600,2022/9/9 12:10,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,-567,-6397
403,1662696600,2022/9/9 12:10,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,60,-4027,-9703
404,1662696600,2022/9/9 12:10,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,90,-13017,-32869
405,1662696600,2022/9/9 12:10,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,120,-3025,-14297
406,1662696900,2022/9/9 12:15,1662782400,2022/9/10 12:00,1662786000,2022/9/10 13:00,120,15618,-18199
407,1662696900,2022/9/9 12:15,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,60,3989,-8607
408,1662696900,2022/9/9 12:15,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,9155,465
409,1662696900,2022/9/9 12:15,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,90,-10967,1374
410,1662697200,2022/9/9 12:20,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,5653,-6136
411,1662697200,2022/9/9 12:20,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,-24097,-7833
412,1662697200,2022/9/9 12:20,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,6364,-5483
413,1662697500,2022/9/9 12:25,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,8789,-328
414,1662697500,2022/9/9 12:25,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,10228,-788
415,1662697800,2022/9/9 12:30,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,90,-11558,-19252
416,1662697800,2022/9/9 12:30,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,20017,-16014
417,1662697800,2022/9/9 12:30,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,90,-9015,-758
418,1662697800,2022/9/9 12:30,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,-2941,-15397
419,1662697800,2022/9/9 12:30,1662782400,2022/9/10 12:00,1662786000,2022/9/10 13:00,90,6213,-8899
420,1662697800,2022/9/9 12:30,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,120,3837,-4170
421,1662698100,2022/9/9 12:35,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,21876,-36461
422,1662698100,2022/9/9 12:35,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,90,8928,-11505
423,1662698400,2022/9/9 12:40,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,3968,-11806
424,1662698400,2022/9/9 12:40,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,120,2839,-5762
425,1662698400,2022/9/9 12:40,1662782400,2022/9/10 12:00,1662786000,2022/9/10 13:00,60,-5762,-9580
426,1662698400,2022/9/9 12:40,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,90,1960,-18799
427,1662698700,2022/9/9 12:45,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,-13121,-6475
428,1662698700,2022/9/9 12:45,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,60,-19893,-12826
429,1662698700,2022/9/9 12:45,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,90,-14645,-2712
430,1662698700,2022/9/9 12:45,1662800400,2022/9/10 17:00,1662804000,2022/9/10 18:00,60,-4875,-16198
431,1662698700,2022/9/9 12:45,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,120,523,-3541
432,1662698700,2022/9/9 12:45,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,120,-1561,-34714
433,1662699000,2022/9/9 12:50,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,-3808,-6246
434,1662699000,2022/9/9 12:50,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,5417,-3375
435,1662699000,2022/9/9 12:50,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,60,4215,182
436,1662699300,2022/9/9 12:55,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,8765,-13627
437,1662699300,2022/9/9 12:55,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,90,7311,-4263
438,1662699300,2022/9/9 12:55,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,120,242,-25269
439,1662699300,2022/9/9 12:55,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,60,-9626,-9327
440,1662699600,2022/9/9 13:00,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,90,-513,-5158
441,1662699900,2022/9/9 13:05,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,90,-7795,7611
442,1662699900,2022/9/9 13:05,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-6477,-14949
443,1662699900,2022/9/9 13:05,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,90,2393,-1712
444,1662700200,2022/9/9 13:10,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,3111,-7287
445,1662700200,2022/9/9 13:10,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,60,-13984,-4574
446,1662700500,2022/9/9 13:15,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,90,19687,-16463
447,1662700500,2022/9/9 13:15,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,60,1346,-3071
448,1662700500,2022/9/9 13:15,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,14738,-34698
449,1662700800,2022/9/9 13:20,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,90,9314,-2919
450,1662700800,2022/9/9 13:20,1662796800,2022/9/10 16:00,1662800400,2022/9/10 17:00,60,6882,-7016
451,1662701100,2022/9/9 13:25,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,-4027,-9703
452,1662701100,2022/9/9 13:25,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,60,7449,-18433
453,1662701100,2022/9/9 13:25,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,90,-5794,17911
454,1662701100,2022/9/9 13:25,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,120,1579,14322
455,1662701400,2022/9/9 13:30,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,60,4095,-3308
456,1662701400,2022/9/9 13:30,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,60,-5809,-26385
457,1662701700,2022/9/9 13:35,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,60,7493,-11668
